date	mi_mu	mi_sigma	r_mu	r_sigma	m	mi_mu_afa	mi_sigma_afa	r_mu_afa	r_sigma_afa	m_afa
1956-05-01	0.000175656511304747	0.016248339715346557	8.738352173413315e-05	7.641173651926054e-05	8.331296831008392e-05	-4.0466882193640366e-05	0.022868397467438156	0.00024200562372155585	0.00028292975400321795	0.00023921804974159073
1956-06-01	2.7711453083528096e-05	0.019820769490607515	0.00013808613568846564	0.00014688709858033119	0.00014013947718589592	-6.647399399784421e-05	0.02376883592277298	0.00026441556820147095	0.0003133846860319369	0.0002616802882810172
1956-09-01	-0.001175261632231652	0.06264759194156329	0.0013372943292779508	0.0017679179644630374	0.001328637583719486	-7.576794203935471e-05	0.024069422066020352	0.000271879899050114	0.00032338160780663236	0.0002691714217284359
1956-10-01	-1.0666901174323338e-05	0.020583457221451294	0.0001479162864212934	0.00015156016273052965	0.00014879979727276102	-6.834872631817187e-05	0.02377015589718027	0.0002643986162674849	0.00031292051932730436	0.00026169145008384675
1956-11-01	3.582537568778769e-05	0.019391572997900744	0.00012858215392139223	0.00011642495760808329	0.000126472801802586	-4.421634683429575e-05	0.022871037416252737	0.00024197171985358362	0.00028200142059395293	0.0002392403733472499
1956-12-01	9.092732008772316e-05	0.019406917250549886	0.00012717836721752712	0.00013376957966436086	0.00012351577796526438	-3.3708035877262867e-06	0.02137206662323775	0.00020459920980841017	0.000230624311606578	0.00020181819151864517
1957-01-01	2.1414274702490356e-06	0.01801035813384646	0.00011157139798606329	9.975435936786733e-05	0.00011050568819666375	3.0630673214056546e-05	0.020014366316690745	0.00016956079805804524	0.00018237774874750397	0.0001668263758178236
1957-02-01	7.939145921522371e-05	0.018075465103299986	0.00011038820741545412	9.371397068356023e-05	0.00010740097610751057	5.842248822306481e-05	0.019011234733366588	0.00014278949559163337	0.00014571267836578674	0.00014005497565938528
1957-03-01	8.265537295750306e-05	0.01812779918270675	0.00011056633877249775	9.576474921132643e-05	0.00010697531918245154	8.000464143929849e-05	0.01836267187326529	0.00012428530240917455	0.0001206291004614263	0.00012150399104333018
1957-05-01	3.9492870405917664e-05	0.017808717927753532	0.00010806608631124861	0.00010441056071269391	0.0001057680772153886	9.537713286275758e-05	0.018068677736386842	0.00011404821851066882	0.00010712701503442267	0.00011117342196965829
1957-06-01	0.00016389637132822784	0.01660068356416657	9.194789297709786e-05	7.981827885284014e-05	8.843622909724194e-05	0.00010453996249344212	0.018129252322731257	0.00011207824389611613	0.00010520642208477582	0.00010906326843836963
1957-07-01	0.0002636801446694432	0.014844577466280791	7.265703321956156e-05	5.417226074689741e-05	6.915455486368334e-05	0.00010749313033135207	0.01854439563229852	0.00011837537856551654	0.0001148673216124858	0.00011517353044946418
1957-09-01	0.0002581822249369606	0.01595651496175085	8.615450476520502e-05	9.278297275127167e-05	8.407598798357445e-05	0.00012026318602918415	0.018677366360693934	0.0001205064359073528	0.00011832763353958911	0.00011713485338296292
1957-10-01	-5.03867642830747e-05	0.022996107204909858	0.00018175796731624246	0.00018026748134742168	0.00017963005723042338	0.00012996568253785477	0.018760553205264374	0.00012187802100602486	0.0001204526077332086	0.00011840813633549576
1957-11-01	2.553305559496336e-05	0.020207750919729758	0.00013927013635204615	0.00012068898137514573	0.00013671793653213116	0.0001366006198573639	0.018793956166009824	0.00012249013386153273	0.00012124224419334423	0.00011899337930706266
1957-12-01	0.00012041211505767439	0.017587991280108555	0.00010474113840942675	9.238928709802661e-05	0.00010216189053432797	0.0001401679979877116	0.01877757524293029	0.00012234277447387636	0.000120696542919996	0.00011889058229766364
1958-01-01	0.00026414617546931637	0.01745761039291818	0.00010030861873476324	0.0001254492586392225	9.494258861469114e-05	0.00014066781692889785	0.018711410436025783	0.00012143594284305583	0.00011881550391316394	0.0001180997453072987
